id,lat,lon,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
wFa4atGDbIwtn9Q406Shhw==,-34.6092706,-58.4247359,Almagro,1.0,1.0,66.0,60.0,204000.0,Departamento
3WVgOC3HLTw/AVnMsDj6CA==,-34.5855288,-58.4060791,Palermo,1.0,1.0,32.0,32.0,72000.0,Departamento
yepj3iXIx1vmqXlEvUlLbA==,-34.5535887133,-58.4555352958,Belgrano,1.0,1.0,36.0,36.0,150000.0,Departamento
IAqUu3cR5KJjNMai6ypSZg==,-34.5974967,-58.4045254,Recoleta,1.0,1.0,45.0,45.0,121250.0,Departamento
gdWP1UmHBFY5SLN0L6gEOA==,-34.5907103,-58.4333784,Palermo,2.0,1.0,83.0,80.0,199000.0,PH
B/AFSgB4h1t9Bp+8B69UpA==,-34.6002434,-58.4252419,Almagro,2.0,1.0,31.0,31.0,105000.0,Departamento
EWUf7FJ7nQZ7KoB2hMnKtw==,-34.5966731,-58.4176202,Palermo,2.0,1.0,38.0,38.0,135000.0,Departamento
+yTBeCZHTwx553LWdZhZaw==,-34.5796724,-58.4002472,Palermo,2.0,1.0,67.0,52.0,270000.0,Departamento
HQHc3XiMkl0Ps5uoOTF4oQ==,-34.5705179,-58.4914578,Villa Urquiza,2.0,1.0,60.0,47.0,180000.0,Departamento
PJiHJAWHulkyWnSDPx8aug==,-34.5522324294,-58.4381040559,Belgrano,3.0,2.0,120.0,100.0,850000.0,Departamento
g5vVl/taY8bpnYzjgj0gTA==,-34.5424622,-58.4743409,Saavedra,3.0,2.0,89.0,81.0,315000.0,Departamento
MmA2cXijrOKBpa320vEAug==,-34.6265147,-58.3842912,Constitución,3.0,1.0,64.0,60.0,70000.0,Departamento
zwcUyetqDbZHVJ3qXOIsWA==,-34.5835278,-58.4062846,Palermo,4.0,3.0,130.0,121.0,590000.0,Departamento
rC2kqf0tUxMJvj4AybRcYg==,-34.5701637,-58.4459551,Belgrano,4.0,2.0,134.0,134.0,380000.0,Departamento
Wc+6K4W1r3bqt02F8Pih6A==,-34.5639716,-58.4510953,Belgrano,4.0,2.0,89.0,85.0,420000.0,Departamento
o93rOvZrG9rnmBWtsvQbsw==,-34.5835278,-58.4062846,Recoleta,4.0,3.0,130.0,121.0,590000.0,Departamento
ySnVXdiEjOPeXmVV6FtICg==,-34.5424622,-58.4743409,Saavedra,4.0,2.0,127.0,113.0,469000.0,Departamento
9iCrWfYxDeSoCAozRTuqUA==,-34.5835278,-58.4062846,Barrio Norte,4.0,3.0,130.0,121.0,590000.0,Departamento
HQ9I24rcTmPqIobv7oA/JQ==,-34.5917009793,-58.4051956503,Barrio Norte,5.0,3.0,283.0,175.0,635000.0,Departamento
E+BKOPZ2c0y8LhXMQEb0hQ==,-34.5965701,-58.3781835,Retiro,1.0,1.0,47.0,47.0,73000.0,Departamento
2W8rmpWOU3cluMHYQiKlJg==,-34.580466,-58.4113441,Palermo,1.0,1.0,21.0,21.0,84000.0,Departamento
strPFq/9MK2EknRaXOYzOA==,-34.57242945,-58.4322121599,Palermo,1.0,1.0,42.0,36.0,125000.0,Departamento
FQMFOKICpp5536WdPdHeuQ==,-34.5699701,-58.4345775,Palermo,1.0,1.0,42.0,39.0,133000.0,Departamento
IshdjypYH1Mfp3rOm4AbYw==,-34.5619754,-58.4611626,Belgrano,4.0,1.0,140.0,130.0,350000.0,Departamento
o9q5qRrjk0+hALV1QL5s+A==,-34.616866,-58.456149,Caballito,2.0,1.0,40.0,37.0,95000.0,Departamento
cUw8r8feIwkpNxyizaCSdA==,-34.599777,-58.3721214,San Nicolás,1.0,1.0,27.0,27.0,73000.0,Departamento
yfpixgn0rqICw425B2P8TA==,-34.5707986599,-58.4917473793,Villa Urquiza,1.0,1.0,43.0,39.0,81100.0,Departamento
LwybZbBvnqAj28WbbIHUDg==,-34.5707986599,-58.4917473793,Villa Urquiza,1.0,1.0,35.0,32.0,63750.0,Departamento
fykAQXBssTMxHh1nou2Kbw==,-34.5707986599,-58.4917473793,Villa Urquiza,1.0,1.0,40.0,36.0,78400.0,Departamento
HCRc6LDKOBp3Buz8ddlqMg==,-34.6347234,-58.4058883,Parque Patricios,1.0,1.0,34.0,34.0,65000.0,Departamento
q9hpim0+m1mvDpwndqMZlA==,-34.610246,-58.4093469,Once,2.0,1.0,28.0,28.0,75000.0,Departamento
E2WHuM0sl8acdIYK1sb98g==,-34.554079,-58.4601492,Nuñez,2.0,1.0,40.0,40.0,165000.0,Departamento
Pr78eJdabTv20Vn2KJzfgw==,-34.592447,-58.375878,Retiro,2.0,1.0,32.0,32.0,70000.0,Departamento
Grjg5CTY17LiqEzTAIbSkg==,-34.5834931,-58.42776,Palermo,1.0,1.0,37.0,33.0,109900.0,Departamento
RxAouZ3u68Do+ebpFtR/Ng==,-34.5665368,-58.4341118,Palermo,1.0,1.0,33.0,28.0,140000.0,Departamento
UzuHpVhwHfqLi5BhaeikJw==,-34.5964756,-58.4215735,Palermo,2.0,1.0,35.0,35.0,105000.0,Departamento
/Ug69a1M2bZQrOUavsnZew==,-34.5597506,-58.46217,Belgrano,2.0,1.0,55.0,52.0,147000.0,Departamento
mchVj0O5GBrs6eOMqiXiwA==,-34.5648187751,-58.4515663441,Belgrano,2.0,1.0,58.0,58.0,230000.0,Departamento
rzJ+DXYhlfooDDigarZY4Q==,-34.5669362,-58.4541139,Belgrano,2.0,1.0,30.0,30.0,96500.0,Departamento
aY6g/Q3jqZtGzCUZctDWqA==,-34.5679891,-58.4339848,Belgrano,2.0,2.0,50.0,40.0,205000.0,Departamento
SRemvvtLrwa1QFLqAEmltQ==,-34.597851,-58.410105,Recoleta,2.0,1.0,55.0,47.0,163500.0,Departamento
1ylz9o28Ms5jaAxFtGdyQA==,-34.5914674,-58.3954911,Recoleta,2.0,1.0,83.0,83.0,235000.0,Departamento
3uHEYuNuHJpaKFoi37g2Bg==,-34.595405,-58.4079522,Recoleta,3.0,1.0,36.0,34.0,94000.0,Departamento
Pg8vkd/11o0RegMc57bbOg==,-34.614711,-58.4040622,Balvanera,2.0,1.0,58.0,34.0,70000.0,Departamento
afQzKMy3TLYEOecLwbmxRQ==,-34.609907,-58.384775,Balvanera,2.0,1.0,40.0,40.0,88000.0,Departamento
+2kXcj7f0C3hJf60U/p0lg==,-34.6329704,-58.4481433,Caballito,2.0,1.0,51.0,43.0,119000.0,Departamento
PUIZy6Xl/uxa4cyXOqqWDg==,-34.6137901,-58.4341467,Caballito,2.0,1.0,44.0,42.0,95000.0,Departamento
i/bJyMNzOYgj3KgHgyLaNQ==,-34.62364,-58.448412,Caballito,2.0,1.0,31.0,31.0,70000.0,Departamento
PnawEwnJOkNfswfBQPeYsg==,-34.6124177,-58.4303059,Caballito,2.0,1.0,49.0,39.0,110000.0,Departamento
QojcHOjQDbatuUNaReXscw==,-34.6201657,-58.3886668,Monserrat,2.0,1.0,48.0,44.0,69878.0,Departamento
NQm9q9J2kqRkU3YeVgRyXQ==,-34.5952475,-58.3997469,Barrio Norte,2.0,1.0,42.0,37.0,105000.0,Departamento
qbvNLVi1IRn6hFhs1aTDpw==,-34.589062,-58.413839,Barrio Norte,2.0,1.0,48.0,48.0,90000.0,Departamento
ux97s4Kgy94A8qFxV36ZJA==,-34.597851,-58.410105,Barrio Norte,2.0,1.0,49.0,42.0,149000.0,Departamento
QomTBdgiQGA/zGNXApWAjw==,-34.597851,-58.410105,Barrio Norte,2.0,1.0,54.0,42.0,163000.0,Departamento
h+tV20IdmlPZ37sbpFtW1Q==,-34.6221096,-58.3843003,Constitución,2.0,1.0,35.0,35.0,62000.0,Departamento
DGkINdSupNKlvZpSS5clzQ==,-34.5707986599,-58.4917473793,Villa Urquiza,2.0,1.0,64.0,53.0,115300.0,Departamento
kNi4ZNgJ/VY/8oZyJ9nGdg==,-34.5707986599,-58.4917473793,Villa Urquiza,2.0,1.0,62.0,52.0,113600.0,Departamento
FeV06XYFg52CoXr6wR/Z9Q==,-34.5707986599,-58.4917473793,Villa Urquiza,2.0,1.0,62.0,58.0,122800.0,Departamento
O12B38/GeMjxkEn1L3bfNw==,-34.5707986599,-58.4917473793,Villa Urquiza,2.0,1.0,75.0,57.0,132700.0,Departamento
cFPGByiHIW95IdVV2AaD5w==,-34.5707986599,-58.4917473793,Villa Urquiza,2.0,1.0,62.0,48.0,119700.0,Departamento
pEhTfeYk52HF2RE8pzWcYQ==,-34.5707986599,-58.4917473793,Villa Urquiza,2.0,1.0,57.0,53.0,115400.0,Departamento
L3SFkKasRt6Gqru0UGQKGQ==,-34.6304609,-58.49604,Velez Sarsfield,1.0,1.0,30.0,27.0,67000.0,Departamento
KYLBmLPPT8KntXFfXVc1UQ==,-34.598281,-58.4821547,Villa del Parque,2.0,1.0,44.0,44.0,132000.0,Departamento
0UflaB01MTsHEKnl3zTxBw==,-34.5991223,-58.4828848,Villa del Parque,2.0,1.0,44.0,44.0,132000.0,Departamento
oHQedEAu6jfdKUZWwHzKbQ==,-34.5818554,-58.4373921,Palermo,3.0,1.0,52.0,52.0,210000.0,PH
Y9ZUiSNST70indpVNjI2Hg==,-34.6122485,-58.4497117,Caballito,3.0,1.0,70.0,44.0,195000.0,PH
wkbAcFh8IgwREGLaeFFNcg==,-34.5787352,-58.474731,Villa Ortuzar,3.0,1.0,86.0,79.0,168000.0,PH
7k13KkNlM++GE45TmLp9+g==,-34.585934,-58.5008681,Villa Pueyrredón,3.0,2.0,110.0,110.0,229000.0,PH
qyTOdyisCeBU8tyPtIKHXQ==,-34.624876,-58.410209,Boedo,3.0,1.0,57.0,57.0,130000.0,Departamento
bPKOYsEHsXxv5QNo+ZXn7w==,-34.6162748,-58.4653596,Flores,3.0,1.0,70.0,70.0,126000.0,Departamento
litgQfQApDMW7p7v7NpuaA==,-34.555256,-58.4630832,Nuñez,3.0,1.0,105.0,94.0,170000.0,Departamento
D9WbXlWic/3kQjtviaD9yQ==,-34.5755947,-58.4208487,Palermo,3.0,2.0,98.0,98.0,598000.0,Departamento
Bpe0z1SRy3tovQ2t6N8PfQ==,-34.5824121,-58.4250217,Palermo,3.0,2.0,78.0,74.0,365000.0,Departamento
/BBA0GQyQme2BOXQltf4aw==,-34.5781774,-58.4147392,Palermo,3.0,1.0,56.0,56.0,205000.0,Departamento
DBgx7NK2qaNIlEkWYU6cLA==,-34.555256,-58.4630832,Belgrano,3.0,1.0,105.0,94.0,170000.0,Departamento
2r1VInnOGi4Bxcwn5EVLwA==,-34.575542,-58.4383929,Belgrano,3.0,1.0,75.0,72.0,195000.0,Departamento
koojXUe1vGOX6rhbaZK53w==,-34.568456,-58.4612075,Belgrano,3.0,1.0,90.0,88.0,260000.0,Departamento
pzj5hQxPjGB4MnM5PWqxeg==,-34.5589464631,-58.4650188339,Belgrano,3.0,2.0,137.0,78.0,225000.0,Departamento
ZnHjxYFuV09T9FuRCTmbRw==,-34.5974563,-58.4042329,Recoleta,3.0,1.0,85.0,85.0,170000.0,Departamento
VMQ7j/NGM2lsjVFeXBTnUg==,-34.5966472,-58.4070071,Recoleta,3.0,1.0,53.0,53.0,159000.0,Departamento
+sho4Mw5Zfl9iSoRf9lGVg==,-34.5718584213,-58.4423595691,Colegiales,3.0,2.0,77.0,66.0,285000.0,Departamento
1qhyKjJn3QjjQV/2WbJ0YA==,-34.592494514,-58.3908456712,Barrio Norte,3.0,2.0,94.0,94.0,345000.0,Departamento
wL0LWwZOzvcvhbughe/aug==,-34.603354,-58.3643707,Puerto Madero,3.0,3.0,169.0,169.0,900000.0,Departamento
hooZ7EbpzN5IlfaBlTYBmQ==,-34.5707986599,-58.4917473793,Villa Urquiza,3.0,1.0,80.0,71.0,149300.0,Departamento
1j2vmc5Ol6tlpzziuI2q6w==,-34.6084314,-58.4856585,Villa del Parque,3.0,1.0,85.0,70.0,170000.0,Departamento
j4sx77MKBOS2zTVz9/AdSQ==,-34.6084314,-58.4856585,Villa del Parque,3.0,1.0,79.0,70.0,185000.0,Departamento
hU6gDW2CC1X0T3u2m59RSw==,-34.6084314,-58.4856585,Villa del Parque,3.0,1.0,79.0,70.0,188000.0,Departamento
Qplz2xeAeos84pks2qb/CA==,-34.6451771,-58.4663964,Parque Avellaneda,3.0,1.0,64.0,56.0,125000.0,Departamento
xKTIrq+OGEMq3xPp0Uv4Jg==,-34.6374535,-58.3642148,Boca,4.0,2.0,83.0,73.0,85000.0,PH
zZjyY9oShzxygs8f4+BaYg==,-34.6440316,-58.5153214,Liniers,5.0,3.0,186.0,122.0,285000.0,PH
DYnUrn/YqIX9ZMLrgoA4hQ==,-34.6187329,-58.4064679,Balvanera,4.0,2.0,102.0,102.0,125000.0,PH
Tbvu0Av55dsHF7H2n9ZNpQ==,-34.611192,-58.4566505,Caballito,4.0,1.0,120.0,120.0,268000.0,PH
28useOT1AX+HFMe49TPiDw==,-34.6448824,-58.4952639,Mataderos,4.0,2.0,160.0,130.0,220000.0,PH
uyYX37nXMFu1A33n+IrBKQ==,-34.622591,-58.460415,Flores,4.0,4.0,200.0,200.0,410000.0,Departamento
69gUOiuwFic0DtjCvuNsGw==,-34.5986432,-58.4148704,Almagro,4.0,1.0,75.0,72.0,212000.0,Departamento
+yuya4VP3lU9+azFySnxWQ==,-34.5529951,-58.438309,Belgrano,4.0,3.0,160.0,150.0,725000.0,Departamento
WVMlzsgIErYmoVg8QpLaLA==,-34.5583935,-58.4625363,Belgrano,4.0,1.0,91.0,81.0,199500.0,Departamento
dHCJgzksbBluB+Iz56ipSg==,-34.5728177658,-58.4625116612,Belgrano,5.0,2.0,240.0,240.0,780000.0,Departamento
uGqWSxu99KjzOduuxJO/+Q==,-34.6100596,-58.3613538,Puerto Madero,4.0,3.0,253.0,253.0,1700000.0,Departamento
9k1nICulSm8bj9pMKCvD3A==,-34.5707986599,-58.4917473793,Villa Urquiza,4.0,2.0,141.0,122.0,397800.0,Departamento
x767oTBBiXYqyipW1arykA==,-34.6295026,-58.4083802,Parque Patricios,4.0,3.0,150.0,140.0,310000.0,Departamento
k5BmhRcS7Xs2RkNxWq/gsA==,-34.6415531,-58.4775858,Parque Avellaneda,4.0,1.0,69.0,50.0,79000.0,Departamento
CcYLtM5xR6hMBuzsetJmNg==,-34.577816,-58.4735416,Villa Ortuzar,5.0,2.0,110.0,110.0,270000.0,PH
vVKIRfzqTNgdutXQQMoiJw==,-34.6058841,-58.4149608,Almagro,5.0,2.0,114.0,114.0,248000.0,Departamento
3Ztb0EBlUbRBpKb5RRl5Jw==,-34.5678500799,-58.4295836,Palermo,5.0,3.0,233.0,215.0,795000.0,Departamento
mKtlLTDfss73cdl/hKt/Tw==,-34.5702535,-58.4329542,Palermo,6.0,3.0,179.0,166.0,585000.0,Departamento
fPPYKnbBGVppQ5+vpV+biQ==,-34.5702535,-58.4329542,Belgrano,6.0,3.0,179.0,166.0,585000.0,Departamento
gf+Z54m62qqwKGFhjPJT6g==,-34.5647822166,-58.4375774861,Belgrano,5.0,4.0,197.0,169.0,750000.0,Departamento
6jXV+re+QhSgJu1Z0PVjRg==,-34.6132815,-58.3624946,Puerto Madero,5.0,3.0,266.0,200.0,1240000.0,Departamento
6Jlr02++Y531Z+TAC4+K6w==,-34.553019,-58.4484068,Belgrano,11.0,4.0,440.0,440.0,895000.0,Casa
/XjnizOU37f2Tg6qt7XHBA==,-34.56620407,-58.4916687,Villa Urquiza,3.0,2.0,155.0,145.0,350000.0,Casa
NxLpBQEx8McIbs6XcAPLWg==,-34.6172312,-58.4167364,Boedo,3.0,2.0,68.0,63.0,195000.0,Departamento
106n++u7O+HplGY9FDDOMg==,-34.5842149144,-58.4113233328,Palermo,1.0,1.0,22.0,19.0,60000.0,Departamento
38qpnvMB+UM7L9ngPGEFSw==,-34.579094,-58.411517,Palermo,1.0,1.0,30.0,30.0,95000.0,Departamento
TtClOOQogPSofp1mFwlU+w==,-34.584233,-58.445752,Palermo,1.0,1.0,50.0,34.0,115000.0,Departamento
XNX6aTBTjj1chWN4tZjvyw==,-34.6131014,-58.401376,Balvanera,1.0,1.0,29.0,26.0,51000.0,Departamento
lSNXF8Icu5c2KR+RlBimjA==,-34.567191,-58.478924,Villa Urquiza,1.0,1.0,38.0,33.0,137000.0,Departamento
25kULkPnSuUYpDUgAl51TA==,-34.62581,-58.455529,Flores,2.0,1.0,40.0,34.0,89000.0,Departamento
MGfQ3Z0V46yYPVpvkoBlMA==,-34.539422,-58.471127,Nuñez,2.0,1.0,58.0,50.0,130000.0,Departamento
qyFOcfiqgel4cR7BkXo90w==,-34.648553,-58.516733,Liniers,2.0,1.0,49.0,40.0,103000.0,Departamento
G6C2Rp7kr/NC2QM27ua/0g==,-34.587461,-58.401332,Palermo,2.0,1.0,44.0,44.0,175000.0,Departamento
UILwbVTZxHqJC3i2R/l7HA==,-34.553874,-58.449884,Belgrano,2.0,1.0,65.0,62.0,230000.0,Departamento
dwRBt+lE39B7fD8CDQwc6g==,-34.555526,-58.45682,Belgrano,2.0,1.0,53.0,47.0,125000.0,Departamento
p/itzTo9I2tjfrH91NFSzA==,-34.587461,-58.401332,Recoleta,2.0,1.0,44.0,44.0,175000.0,Departamento
P5kCFr7Q0CRmMR8kmoFFsw==,-34.597549,-58.501608,Villa Devoto,2.0,1.0,52.0,49.0,119000.0,Departamento
o9tnGf6kwBlqJ0UYh4Kq1g==,-34.577822,-58.485616,Villa Urquiza,2.0,1.0,53.0,47.0,159000.0,Departamento
q4uXvhriisEyW0rXstcJAQ==,-34.5746148,-58.4823786,Villa Urquiza,2.0,1.0,42.0,42.0,110000.0,Departamento
QaaAPK93ac/0ADOT7uxORg==,-34.622252,-58.477311,Flores,3.0,1.0,95.0,81.0,125000.0,PH
PsKjR0YHM0gvvlj9q+sKpg==,-34.6139765,-58.3960598,Balvanera,3.0,1.0,72.0,49.0,120000.0,Departamento
RxC0AVMhdFB9Wlgba4iKTA==,-34.625961,-58.384061,Constitución,3.0,1.0,45.0,45.0,59000.0,Departamento
LdkUlZveYLSGqeWR3cltSg==,-34.559587,-58.468375,Belgrano,4.0,1.0,82.0,77.0,194000.0,Departamento
HIrYXEINj1TKqR3sgMNB6Q==,-34.598159,-58.406094,Barrio Norte,4.0,3.0,172.0,156.0,485000.0,Departamento
wkEF2maeviNV6H3DaLSbnQ==,-34.615067,-58.4590091,Caballito,5.0,2.0,100.0,100.0,195000.0,PH
2u2doX6RkgGkFQodm+anEg==,-34.6242216,-58.4127963,Boedo,1.0,1.0,29.0,27.0,45000.0,Departamento
ZPKAkSs2ASCZ/eugAL43uw==,-34.577181,-58.413212,Palermo,1.0,1.0,32.0,32.0,81900.0,Departamento
J2/R2ndJbLgO+Zl5oumPuA==,-34.579933,-58.4141702,Palermo,1.0,1.0,21.0,21.0,54400.0,Departamento
l8GfndvH0dZTylndamR1Nw==,-34.563383,-58.467019,Belgrano,1.0,1.0,35.0,31.0,98900.0,Departamento
Q9iBbvt8CQiwB5LRSyt53w==,-34.5998089,-58.3905267,San Nicolás,1.0,1.0,30.0,30.0,70000.0,Departamento
ta7pQyHNhwKxGE8WgQvWTg==,-34.5985605391,-58.3811116219,Retiro,2.0,1.0,37.0,37.0,92000.0,Departamento
tmxt/sXTwnw7/clNIow30Q==,-34.5574928,-58.4487304,Belgrano,2.0,1.0,31.0,31.0,79000.0,Departamento
oXT59w6YAEWlftxJx9o2rA==,-34.6219005425,-58.4772634506,Flores,3.0,1.0,77.0,77.0,89000.0,PH
nT9Z3jalt6rCkl+ygchXuw==,-34.5956513,-58.4231731,Palermo,3.0,1.0,55.0,44.0,129500.0,PH
MdM/f8qj6oU3Vpc4yntU1g==,-34.632999,-58.500503,Floresta,3.0,2.0,152.0,130.0,179900.0,PH
kvdInsL3uYvYN8XWOyE83A==,-34.5680402572,-58.4505050429,Belgrano,3.0,1.0,56.0,56.0,168000.0,Departamento
Y7pxM8o84sl5iwiPF5u7aA==,-34.591377,-58.3981162,Barrio Norte,3.0,1.0,66.0,66.0,184900.0,Departamento
9qd/ADRCAmT3CWyUlTOswg==,-34.6061285,-58.4448353,Villa Crespo,3.0,1.0,60.0,56.0,108000.0,Departamento
+yZv8ZUun3k8IMSzV10r1w==,-34.6025875819,-58.5182261467,Villa Devoto,3.0,1.0,94.0,69.0,178000.0,Departamento
Uy9fdockA7+ijCcl1fmJ3Q==,-34.6025699198,-58.5183441639,Villa Devoto,3.0,1.0,73.0,61.0,158000.0,Departamento
vX1bFhV4NtWiXV1U9V846w==,-34.5707339,-58.4785769,Villa Urquiza,4.0,4.0,314.0,233.0,620000.0,Casa
XkT1zOlBr/0JGAF+t5ZRBA==,-34.6106943,-58.4224905,Almagro,4.0,1.0,115.0,110.0,199000.0,Departamento
7ZLZvGYBajhmUwC33yXZuQ==,-34.5790247,-58.4987361,Villa Pueyrredón,5.0,1.0,198.0,139.0,280000.0,PH
mvkBnBnoW/vWxVjnfVzNgw==,-34.6032071,-58.4094668,Abasto,1.0,1.0,36.0,32.0,69800.0,Departamento
5dGZRZef/qaICIg/vrQzWA==,-34.6205172,-58.4577367,Flores,1.0,1.0,40.0,33.0,82900.0,Departamento
2ncG25Rz21o2y6sgNwjW3A==,-34.6292,-58.468987,Flores,1.0,1.0,23.0,19.0,59000.0,Departamento
1eyaEKC1Gu7cmLNc/CtcgQ==,-34.552225,-58.4657202,Nuñez,1.0,1.0,34.0,32.0,79900.0,Departamento
5240+TKk3yA2crBrf9WlmA==,-34.5796442,-58.4247599,Palermo,1.0,1.0,34.0,34.0,99000.0,Departamento
5sjWENHkr0IZlmYO12jCug==,-34.5785086,-58.4235311,Palermo,1.0,1.0,30.0,30.0,74000.0,Departamento
FMXodn6SpUYHUvUOBmQ4vw==,-34.5830022,-58.4219504,Palermo,1.0,1.0,34.0,34.0,77000.0,Departamento
LQnfMxg/MZrfUdkA2HnGBA==,-34.5828248,-58.4428265,Palermo,1.0,1.0,36.0,32.0,85000.0,Departamento
uRsxWA3EypiHenHZqMnPDA==,-34.6011117,-58.3998172,Balvanera,1.0,1.0,44.0,32.0,107000.0,Departamento
kl0xaEfyvaTZMlx+rfCY8Q==,-34.6011117,-58.3998172,Balvanera,1.0,1.0,33.0,29.0,83000.0,Departamento
55NhBJ5E7w7zjzI37Gg9Aw==,-34.6011117,-58.3998172,Balvanera,1.0,1.0,33.0,29.0,80000.0,Departamento
22JKfrYdd0ZgL10t5Axghg==,-34.6128187,-58.3775789,Monserrat,1.0,1.0,26.0,26.0,55000.0,Departamento
k1Q2FmncNr1WqLahC5EsOA==,-34.5986404,-58.3952353,Barrio Norte,1.0,1.0,22.0,22.0,53000.0,Departamento
YzGFpDTbZpIbq47dCegPTg==,-34.5906113,-58.4390575,Villa Crespo,1.0,1.0,33.0,30.0,69000.0,Departamento
tL/kkPtZ4pTlU5y3uuLw5A==,-34.6226136,-58.4150094,Boedo,2.0,1.0,37.0,35.0,55000.0,Departamento
dCxS3tZnXS2c0mcDUuG3fA==,-34.6336201,-58.414638,Boedo,2.0,1.0,49.0,37.0,79800.0,Departamento
lGWXdVkqUZgU38b1lRb9EA==,-34.6158129,-58.464115,Flores,2.0,1.0,49.0,49.0,89000.0,Departamento
oU6iNItO2imrdxaKEVySgw==,-34.5454209,-58.4633481,Nuñez,2.0,1.0,48.0,38.0,159000.0,Departamento
a+QVKH8iEryxkIKHOOXCRg==,-34.6073476,-58.4197825,Almagro,2.0,1.0,38.0,38.0,67000.0,Departamento
3URhkVHET5HPPoGfzC+y9A==,-34.5767876,-58.4302529,Palermo,2.0,1.0,50.0,46.0,229000.0,Departamento
Bt4l5lZPmoid9ZiZgc/1/A==,-34.5830391,-58.4143557,Palermo,2.0,1.0,50.0,46.0,178000.0,Departamento
+c0ZXbZGVKs8NckHqnn2iA==,-34.5772856,-58.4353187,Palermo,2.0,1.0,50.0,50.0,129900.0,Departamento
nUKk8ScA5/RFBCiy6oqG7w==,-34.5579136,-58.4628603,Belgrano,2.0,1.0,50.0,50.0,135000.0,Departamento
Rt97kb8pm/Vvl/ds2srcqA==,-34.6211102,-58.5101152,Floresta,2.0,1.0,46.0,46.0,130000.0,Departamento
3K14tlZyB7z9GZBt83U+uQ==,-34.6271906,-58.484668,Floresta,2.0,1.0,30.0,30.0,68000.0,Departamento
r8YHjsyzjHm1KrFFxy/4Bg==,-34.6046375,-58.4581337,Paternal,2.0,1.0,38.0,38.0,75000.0,Departamento
oFbExdj0oXxgoIKBnCFu7w==,-34.5960231,-58.396664,Recoleta,2.0,1.0,46.0,43.0,165000.0,Departamento
flmqRnbuhZw4EtsEcpDUCw==,-34.5894348,-58.4046575,Recoleta,2.0,1.0,47.0,42.0,142000.0,Departamento
Q9DL5PkEKieIO9ljSCsJJg==,-34.5960231,-58.396664,Recoleta,2.0,1.0,46.0,43.0,130000.0,Departamento
y0xch9j/zWZuzGgqIADW3g==,-34.6028911622,-58.4007952582,Recoleta,2.0,1.0,37.0,37.0,82000.0,Departamento
L5jjjoJ6bPoiaNg++XncLw==,-34.6023118,-58.4073012,Balvanera,2.0,1.0,41.0,41.0,78000.0,Departamento
9/ikdTlO7t+axRhXdGK02w==,-34.5897365,-58.4060477,Barrio Norte,2.0,1.0,66.0,62.0,360000.0,Departamento
OPAsjTtuCuLHI3lhchmDJA==,-34.5960231,-58.396664,Barrio Norte,2.0,1.0,46.0,43.0,165000.0,Departamento
2EkHQyMPQ9JZn+CoAlO3AA==,-34.5960231,-58.396664,Barrio Norte,2.0,1.0,46.0,43.0,130000.0,Departamento
O9scnU/cjPBIJShmTrkEZg==,-34.6024763,-58.4345691,Villa Crespo,2.0,1.0,46.0,46.0,145000.0,Departamento
5xAv180aYtkc1r3S0lH2Ig==,-34.6159435,-58.3610148,Puerto Madero,2.0,1.0,55.0,47.0,195000.0,Departamento
S5geia5musgLVUEnVBbdzg==,-34.6095577,-58.362674,Puerto Madero,2.0,1.0,70.0,70.0,345000.0,Departamento
D4KH5pi0oauctQ8prN1OCA==,-34.5733013048,-58.4802467037,Villa Urquiza,2.0,2.0,66.0,59.0,159000.0,Departamento
tXLqkBA/rYQ22LTuNahwmg==,-34.5751392,-58.50007,Villa Urquiza,2.0,1.0,62.0,50.0,180000.0,Departamento
0iBWmWfGGM/H6ZwqBF9eqA==,-34.6086446,-58.485619,Villa del Parque,2.0,1.0,43.0,39.0,108000.0,Departamento
d9BYZqbMHnQq/X5Ao/n2JQ==,-34.5447364,-58.4618735,Nuñez,3.0,1.0,55.0,47.0,143000.0,PH
zyMGsazIjTOYClhpdZcuNQ==,-34.6016356,-58.4478128,Villa Crespo,3.0,1.0,111.0,81.0,155000.0,PH
CVtTwnH65YRqExIvfVayRw==,-34.639923,-58.488541,Velez Sarsfield,3.0,2.0,98.0,70.0,142000.0,PH
WlhdrRZvoX9RdIA9HA+euA==,-34.633644,-58.468136,Flores,3.0,1.0,52.0,52.0,85000.0,Departamento
MO9NQB4HV0qth7LBzVI4RA==,-34.5461595,-58.4583479,Nuñez,3.0,1.0,56.0,50.0,188000.0,Departamento
JqdOkKt8yjx2IomboB0jOQ==,-34.5775734742,-58.4364547146,Palermo,3.0,3.0,101.0,87.0,350000.0,Departamento
iMjvU8+duRpdnaX4FpAyow==,-34.5794247,-58.4145565,Palermo,3.0,1.0,88.0,66.0,369000.0,Departamento
VRxtQEAtFb/vVr2GLNmzwQ==,-34.5791185,-58.4385378,Palermo,3.0,1.0,68.0,62.0,229000.0,Departamento
vdCSeJLllOocncZYhuLoMg==,-34.5762581,-58.4370521,Palermo,3.0,2.0,73.0,73.0,250000.0,Departamento
szskFnp7z41L4su20GgNvw==,-34.5591757,-58.4635744,Belgrano,3.0,1.0,89.0,83.0,220000.0,Departamento
AUqK/KVoVk4rz57wASLGVA==,-34.5862563,-58.3956817,Recoleta,3.0,1.0,85.0,71.0,240000.0,Departamento
